Index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built,zipcode,clusters,cluster
4047,310000,4,1.75,1880,12150,1,1976,98023,0,blush
4048,227064,3,1.5,1570,10824,2,1908,98118,0,blush
4049,925000,3,2.5,2690,7000,2,1943,98115,2,mauve
4050,245000,3,1.75,1670,11452,1,1992,98022,0,blush
4051,339888,3,1,1040,7490,1,1969,98034,0,blush
4052,439000,4,2,1560,7500,1,1968,98034,3,purple
4053,400000,2,1,1470,6120,1,1940,98115,0,blush
4054,560000,3,2.25,2070,15002,1.5,1955,98155,3,purple
4055,703011,2,1,1370,5922,1,1941,98199,2,mauve
4056,363000,2,1,1120,4800,1,1926,98126,0,blush
4057,650000,4,2.75,2640,6240,2,2001,98075,3,purple
4058,299950,3,1,1030,9916,1,1972,98034,0,blush
4059,228950,3,1,1120,6625,1,1942,98168,0,blush
4060,465000,4,1.75,1730,11700,1,1956,98008,3,purple
4061,725000,3,2.5,2090,9847,2,1983,98006,2,mauve
4062,212500,3,1,920,14400,1,1977,98001,0,blush
4063,526000,4,2.25,2970,54450,2,1983,98058,3,purple
4064,383000,3,2.5,1720,10031,2,1993,98028,0,blush
4065,244000,3,1.75,1460,4692,1,1988,98055,0,blush
4066,565000,3,1.5,1540,3570,1.5,1930,98105,3,purple
4067,373000,8,3,2850,12714,1,1959,98055,0,blush
4068,300000,3,2,1310,9855,1,1962,98034,0,blush
4069,405000,5,2.5,2430,4781,2,2001,98058,0,blush
4070,979000,3,1.5,1700,14133,1,1954,98004,2,mauve
4071,324888,4,1.75,2160,28750,2,1978,98092,0,blush
4072,445000,3,1.5,860,3200,1,1929,98117,3,purple
4073,761000,3,3.5,2050,2020,2,2006,98112,2,mauve
4074,435000,4,2,1650,4745,1,1972,98034,3,purple
4075,252000,3,2.25,1570,8410,1,1991,98022,0,blush
4076,350000,3,1.75,1660,10150,1.5,1957,98133,0,blush
4077,875000,3,1,1220,8119,1,1955,98039,2,mauve
4078,940000,3,1,1220,8119,1,1955,98039,2,mauve
4079,280000,3,2,1780,11342,1,1964,98148,0,blush
4080,450000,3,2.5,2180,4226,2,2004,98011,3,purple
4081,905000,3,2.5,3520,237402,2.5,2004,98092,2,mauve
4082,382450,3,2.5,2220,20531,2,1998,98001,0,blush
4083,246700,3,2,1610,13309,1,1967,98042,0,blush
4084,220000,3,1.5,1070,9331,1,1956,98155,0,blush
4085,555750,3,1,1060,4880,1,1913,98118,3,purple
4086,262500,3,1.5,1160,8906,1,1962,98118,0,blush
4087,515000,2,1,910,4725,1,1949,98115,3,purple
4088,499500,3,2.5,2970,21907,2,1998,98059,3,purple
4089,135000,1,1,790,13062,1,1942,98168,0,blush
4090,462500,2,2,1540,7290,2,1948,98136,3,purple
4091,937500,4,2.5,3130,21100,1,1956,98177,2,mauve
4092,458000,3,1.5,1470,9570,1,1941,98125,3,purple
4093,845000,4,2.75,3160,7143,1.5,1933,98199,2,mauve
4094,660000,3,2.25,2675,40910,2,1984,98075,3,purple
4095,265000,3,2,1340,6783,1,1987,98030,0,blush
4096,599999,9,4.5,3830,6988,2.5,1938,98103,3,purple
4097,280000,3,2.5,1800,8697,2,1987,98023,0,blush
4098,1055000,3,3.25,2990,189852,2,1974,98072,2,mauve
4099,875000,4,3,3720,14125,1,1960,98005,2,mauve
4100,125000,3,1,920,7276,1,1961,98002,0,blush
4101,634800,4,3,3280,4904,2,2005,98053,3,purple
4102,269950,4,1,1440,9600,1,1964,98001,0,blush
4103,359950,3,2.25,1940,11612,1,1981,98178,0,blush
4104,417000,3,1.75,1590,11454,1,1979,98056,3,purple
4105,389000,2,2,1340,4122,1,2007,98053,0,blush
4106,1038000,4,2.5,3770,10893,2,1997,98006,2,mauve
4107,698000,6,2.5,2680,11250,1,1967,98033,2,mauve
4108,685000,4,2.5,2820,10125,2,2008,98155,2,mauve
4109,198500,3,1.75,1520,7137,1,1932,98168,0,blush
4110,350000,4,2.5,2560,5428,2,2012,98042,0,blush
4111,649950,3,2.5,3310,387684,1,1919,98038,3,purple
4112,441000,3,1.5,1540,7200,1,1968,98011,3,purple
4113,462600,3,1.75,1430,11761,1,1964,98052,3,purple
4114,365070,4,2.5,2506,6232,2,2006,98030,0,blush
4115,550000,4,2,2250,7500,1,1956,98005,3,purple
4116,470000,5,1.75,2740,9600,1,1945,98144,3,purple
4117,340000,3,1.75,1540,10400,1,1977,98024,0,blush
4118,910000,4,2.75,4190,38912,1,1965,98005,2,mauve
4119,405000,4,1.75,1690,8392,1,1979,98028,0,blush
4120,661000,4,2.25,1990,4600,1.5,1932,98126,3,purple
4121,635000,4,2.5,2410,7069,2,1993,98034,3,purple
4122,282000,2,1,1150,6098,1,1948,98125,0,blush
4123,235000,4,1.75,1720,10137,2,1956,98188,0,blush
4124,277500,3,2,1260,22100,2,1981,98023,0,blush
4125,346500,5,2.5,2020,8250,1,1978,98058,0,blush
4126,480000,5,2.25,2240,5500,1,1959,98136,3,purple
4127,360000,4,2.25,1930,6508,2,1996,98019,0,blush
4128,245000,3,2.5,1820,6785,1,1994,98092,0,blush
4129,625000,3,3.5,1560,1490,2,1995,98102,3,purple
4130,750500,5,3,2170,2440,1.5,1911,98115,2,mauve
4131,525000,3,1.75,1600,9579,1,1977,98072,3,purple
4132,740000,4,3.5,3760,57063,2,1998,98053,2,mauve
4133,523000,3,1.5,1240,7735,1,1957,98008,3,purple
4134,292000,3,1.75,1090,4500,1.5,1929,98118,0,blush
4135,625000,4,2.5,2740,9599,1,1961,98177,3,purple
4136,700000,3,2.5,3110,11727,2,2002,98065,2,mauve
4137,399950,3,2.5,1610,1320,2,2007,98144,0,blush
4138,545000,4,3.5,1880,1341,3,2007,98122,3,purple
4139,339999,4,2,1740,6369,1,1954,98133,0,blush
4140,1210000,4,2.25,3270,6000,2,1909,98122,1,pink
4141,545000,3,2.5,1990,5149,2,2003,98075,3,purple
4142,260000,4,1.75,1960,8400,1,1967,98023,0,blush
4143,526000,3,1.75,1680,3420,1,1992,98115,3,purple
4144,701000,4,3,2910,8540,2,2003,98059,2,mauve
4145,290000,3,2.25,1500,7482,1,1968,98055,0,blush
4146,330600,1,1,580,1799,1,1908,98117,0,blush
4147,550500,3,1.75,2540,8280,1,1949,98177,3,purple
4148,430000,2,1,950,6426,1,1949,98126,3,purple
4149,4000000,4,5.5,7080,16573,2,2008,98039,4,dark purple
4150,260600,2,1,810,4560,1,1928,98126,0,blush
4151,825000,5,3,4080,7500,2,1961,98103,2,mauve
4152,378950,4,2,1820,8400,1,1956,98155,0,blush
4153,435000,4,2.5,2650,9065,2,2000,98019,3,purple
4154,631000,3,2.25,1670,1396,2,2015,98115,3,purple
4155,415000,3,2.5,2480,8342,2,1986,98058,3,purple
4156,222000,3,1.75,1240,7560,1,1967,98003,0,blush
4157,245000,3,2,1390,8250,1,1987,98042,0,blush
4158,720000,3,2.5,2880,10126,2,1985,98074,2,mauve
4159,215000,3,1,1060,9954,1,1960,98032,0,blush
4160,579100,2,1,1070,2754,1,1924,98103,3,purple
4161,522500,4,1.75,1640,9299,1.5,1943,98056,3,purple
4162,489000,3,2,1510,3000,1,1972,98115,3,purple
4163,240000,3,1,1230,2353,1.5,1925,98106,0,blush
4164,420250,3,2,1510,3657,1,2007,98053,3,purple
4165,523000,4,2.5,3180,20870,2,1967,98034,3,purple
4166,628000,4,2,2260,6000,1,1958,98115,3,purple
4167,320000,4,2.5,1920,7277,2,1990,98031,0,blush
4168,359950,3,2.5,1980,7800,2,1999,98055,0,blush
4169,232000,2,1,1200,8063,1,1958,98198,0,blush
4170,810000,4,2.25,2020,5600,1,1961,98115,2,mauve
4171,245000,4,1.5,2010,7561,1.5,1921,98002,0,blush
4172,273000,3,2.25,1930,8192,1,1984,98003,0,blush
4173,1191000,5,2.5,2710,14989,1,1959,98004,1,pink
4174,438000,5,1,1950,6250,1.5,1917,98136,3,purple
4175,400000,3,1.75,2110,19600,1,1959,98055,0,blush
4176,340000,3,1,1250,4800,1,1951,98126,0,blush
4177,552000,2,2.5,1380,951,3,2006,98103,3,purple
4178,790000,3,1.75,2050,4080,2,1991,98105,2,mauve
4179,360000,3,1.5,1800,22000,2,1931,98168,0,blush
4180,235000,3,1,1310,15022,1,1934,98168,0,blush
4181,775000,2,1,1010,3600,1,1913,98107,2,mauve
4182,489200,3,2.75,1850,9600,1.5,1965,98034,3,purple
4183,341000,3,2.25,1750,8900,2,1977,98058,0,blush
4184,335000,4,2.5,2154,6050,2,2012,98030,0,blush
4185,393500,3,1.75,1230,1441,2,2004,98116,0,blush
4186,360000,3,2,1960,8846,1,1940,98178,0,blush
4187,400800,4,1,1070,5750,1,1923,98126,0,blush
4188,585000,3,1,1450,5378,1,1939,98199,3,purple
4189,1600000,4,2.75,3680,5000,2,1936,98105,1,pink
4190,2880500,4,2.5,5760,32033,2,1994,98177,4,dark purple
4191,300000,3,1,1220,13000,1,1955,98133,0,blush
4192,1045000,4,2.75,2950,4560,2,1912,98103,2,mauve
4193,360000,3,1.5,1340,1110,2,1999,98117,0,blush
4194,665900,4,2.25,2870,5453,2,1926,98146,3,purple
4195,470000,4,1,2590,18224,1.5,1911,98118,3,purple
4196,581000,4,1.75,2090,8164,1,1963,98052,3,purple
4197,527000,6,3.5,3000,8401,1,1979,98125,3,purple
4198,423000,4,1.75,1730,7245,1,1955,98007,3,purple
4199,875000,4,3.5,2850,4416,1.5,1926,98103,2,mauve
4200,410000,3,1,1020,6903,1,1951,98116,3,purple
4201,606000,3,2.5,2200,6005,2,1997,98072,3,purple
4202,654000,3,2.5,3240,60840,2,1997,98045,3,purple
4203,150000,3,0.75,490,38500,1.5,1959,98014,0,blush
4204,373000,3,2.5,2990,6771,1,2003,98106,0,blush
4205,550000,5,2,2450,9488,1,1900,98133,3,purple
4206,512500,3,2.5,1900,7604,2,1990,98033,3,purple
4207,360000,4,2.5,2640,7388,2,2003,98038,0,blush
4208,369000,3,2,1340,1480,3,1997,98117,0,blush
4209,825000,4,2.5,3220,5262,2,2003,98033,2,mauve
4210,255000,3,2,930,11475,1,1978,98045,0,blush
4211,1285000,4,2.5,3240,10800,1,1946,98105,1,pink
4212,270000,5,2.5,2630,8470,1.5,1968,98002,0,blush
4213,480680,3,2.5,1730,4924,2,1996,98029,3,purple
4214,525000,4,1.75,2120,7725,1,1965,98007,3,purple
4215,291500,3,1,880,9238,1.5,1946,98155,0,blush
4216,305000,4,2,1800,13551,1,1974,98059,0,blush
4217,285000,3,1.75,1600,7500,1,1998,98002,0,blush
4218,1875000,3,2.5,3280,29111,2,1925,98199,1,pink
4219,329500,5,1.75,3290,8000,1,1968,98030,0,blush
4220,1570000,4,2.25,2890,18226,3,1984,98056,1,pink
4221,379260,3,2.5,1730,7202,1,1991,98198,0,blush
4222,356000,3,2.5,1590,3411,2,2000,98065,0,blush
4223,571900,4,1.75,1710,8947,1,1956,98007,3,purple
4224,271500,3,1.75,1995,18360,2,1957,98198,0,blush
4225,390000,3,1.75,1300,10030,1,1967,98034,0,blush
4226,550000,3,2.5,2720,62310,1,1985,98038,3,purple
4227,755000,2,2.5,1360,2070,2,1999,98102,2,mauve
4228,509500,2,2.5,1590,1485,2,1994,98199,3,purple
4229,486700,2,1,1200,6278,1,1942,98103,3,purple
4230,527500,2,1,1170,3000,1.5,1910,98103,3,purple
4231,475000,5,2.5,2010,3600,1.5,1912,98119,3,purple
4232,268000,3,2.75,1880,1793,2,2001,98108,0,blush
4233,562000,3,2,3250,50529,2,1978,98075,3,purple
4234,780000,4,2.5,2270,13449,1,1975,98040,2,mauve
4235,700000,9,3,3680,4400,2,1908,98102,2,mauve
4236,710000,3,2,1880,3000,1,1931,98109,2,mauve
4237,445000,3,1,1050,5664,1,1947,98115,3,purple
4238,729000,3,3.25,2250,60548,1,2005,98038,2,mauve
4239,384400,3,3.25,1689,1388,3,2008,98125,0,blush
4240,815000,6,3,2860,17853,1,1962,98006,2,mauve
4241,865000,4,2.5,2710,4069,3,1990,98122,2,mauve
4242,514000,3,2,1770,7200,1,1967,98033,3,purple
4243,615000,4,2.75,2820,13193,1,1965,98006,3,purple
4244,865000,4,3.25,3400,99170,1,1980,98072,2,mauve
4245,755000,4,2.5,3110,6930,2,2004,98052,2,mauve
4246,425000,4,1,1480,8321,1,1953,98155,3,purple
4247,375000,2,1,940,9839,1,1910,98136,0,blush
4248,750000,4,2.5,2680,4548,2,2009,98052,2,mauve
4249,722000,4,2.75,3190,5408,2,2005,98075,2,mauve
4250,1011000,3,2.5,1920,4480,2,1949,98119,2,mauve
4251,725000,3,2.5,2610,7510,2,1996,98052,2,mauve
4252,170000,3,0.75,1040,42180,1,1947,98055,0,blush
4253,845000,4,3.25,2880,35315,1,1982,98005,2,mauve
4254,271900,3,2,1450,8771,2,1991,98022,0,blush
4255,1300000,6,4.5,3902,3880,3,1977,98116,1,pink
4256,261500,4,2.5,2460,7800,1,1977,98023,0,blush
4257,619500,3,2.5,2170,5000,2,2003,98029,3,purple
4258,435000,5,2.25,1970,15247,1,1986,98024,3,purple
4259,210000,3,1,1000,5454,1,1954,98133,0,blush
4260,489950,3,2,1580,4010,1,1909,98117,3,purple
4261,260000,4,1.5,2130,8800,1,1962,98032,0,blush
4262,300000,4,1,1370,8499,1,1949,98155,0,blush
4263,530000,4,2,2150,14161,1,1966,98003,3,purple
4264,235000,3,1.75,1370,14030,1,1977,98092,0,blush
4265,593500,3,1,1370,4000,2,1918,98105,3,purple
4266,562000,3,3,3290,80471,2,1975,98070,3,purple
4267,585000,3,2,3190,207346,2,1994,98022,3,purple
4268,2400000,4,3.25,4140,20734,1,1977,98004,4,dark purple
4269,199500,3,1.75,1690,8901,1,1986,98030,0,blush
4270,544500,5,1,1690,3240,1.5,1914,98115,3,purple
4271,394900,3,1,1430,13370,1,1962,98034,0,blush
4272,912000,4,3.75,1980,4095,2,2009,98103,2,mauve
4273,260000,3,2.5,1490,8102,2,1990,98042,0,blush
4274,858000,5,3,3620,12778,1,1964,98006,2,mauve
4275,1275000,4,2.5,2720,16454,1,1963,98040,1,pink
4276,242150,4,1.75,1490,8544,1,1970,98031,0,blush
4277,220000,3,1.75,1230,7200,1,1986,98023,0,blush
4278,235000,3,2,1900,7980,1,1977,98023,0,blush
4279,370000,3,1.75,1530,10300,1,1978,98133,0,blush
4280,450000,3,1.75,2290,44866,1,1981,98077,3,purple
4281,534950,5,1.5,2240,6337,1,1956,98125,3,purple
4282,730000,4,2.5,3470,14271,2,2005,98065,2,mauve
4283,465000,4,2.5,3050,32450,1,1983,98030,3,purple
4284,178000,3,1,1100,5734,1,1955,98030,0,blush
4285,215000,3,1,1610,7140,1,1976,98031,0,blush
4286,300000,3,2.75,1910,15508,1,1984,98023,0,blush
4287,430000,3,2,1510,7066,1,1973,98125,3,purple
4288,183000,3,1.5,1280,4366,2,1985,98002,0,blush
4289,585000,3,2.5,1910,1501,2.5,2007,98199,3,purple
4290,192950,3,1,1170,3330,2,1969,98092,0,blush
4291,599000,2,1,1550,7713,1,1930,98117,3,purple
4292,326500,3,1,1060,7920,1,1968,98106,0,blush
4293,358803,2,1,1040,5765,1,1944,98133,0,blush
4294,537000,3,2.5,1550,12920,2,1999,98033,3,purple
4295,1155000,3,2.5,2490,24691,1,1961,98146,1,pink
4296,156000,2,1,920,5889,1,1950,98002,0,blush
4297,219000,3,1,1250,8276,1.5,1939,98022,0,blush
4298,1190000,3,1.5,2540,2700,2,1922,98119,1,pink
4299,248000,5,1.75,2190,16788,1,1978,98030,0,blush
4300,340000,3,1.75,1340,196020,1,1987,98010,0,blush
4301,899100,5,2.5,2410,15300,1,1975,98040,2,mauve
4302,346950,3,1.75,1830,10954,1,1963,98155,0,blush
4303,330000,3,1,1850,5775,2,1928,98108,0,blush
4304,325000,3,1,1410,8250,1,1954,98177,0,blush
4305,315000,3,1.75,1460,7884,1,1975,98058,0,blush
4306,649950,3,2.5,1500,1375,2,2014,98119,3,purple
4307,316000,3,1,1130,7200,1.5,1942,98133,0,blush
4308,386000,2,2.5,1620,3196,2,2008,98065,0,blush
4309,535000,2,1.75,2330,7280,1,1982,98188,3,purple
4310,600000,3,3,1520,1800,3,2003,98115,3,purple
4311,339000,4,2.5,2840,8746,2,2001,98022,0,blush
4312,167000,3,2,1520,7456,1,1949,98166,0,blush
4313,430000,3,1,1740,4800,1,1952,98118,3,purple
4314,688000,4,4,4000,9309,2,2007,98065,2,mauve
4315,834500,3,2.25,2780,6000,1,1948,98199,2,mauve
4316,1075000,4,4.25,3500,8750,1,1951,98177,2,mauve
4317,250000,3,1,1060,52272,1,1960,98030,0,blush
4318,402500,3,1,1290,4000,1.5,1926,98118,0,blush
4319,432500,3,2.5,2390,6435,1,1978,98034,3,purple
4320,485000,5,1.75,2460,14100,1,1972,98028,3,purple
4321,560000,4,2.75,2930,22000,1,1978,98023,3,purple
4322,410000,4,2.25,2200,8292,2,1990,98155,3,purple
4323,455000,3,2.5,1870,7344,1,1980,98034,3,purple
4324,459500,4,2.5,2060,8968,1,1975,98155,3,purple
4325,371000,4,1.75,1610,11305,1,1968,98034,0,blush
4326,289500,3,2.25,2120,3400,2,2002,98092,0,blush
4327,395000,3,3.5,1450,1263,2,2007,98199,0,blush
4328,496752,2,1,1980,5000,1,1923,98144,3,purple
4329,227000,2,1,860,6800,1,1943,98133,0,blush
4330,330000,3,1.75,1460,9261,1,1985,98056,0,blush
4331,480000,5,2,2590,8610,1,1958,98008,3,purple
4332,290000,2,1,1120,217800,1,1976,98019,0,blush
4333,281000,3,1,1340,21336,1.5,1945,98032,0,blush
4334,705000,4,1.5,1780,3120,1.5,1926,98118,2,mauve
4335,1400000,4,2.5,2920,4000,1.5,1909,98105,1,pink
4336,485000,4,3.25,2820,6611,1,1958,98155,3,purple
4337,622000,3,2.25,1550,1919,3,2003,98107,3,purple
4338,380000,3,2.25,1600,39848,1,1958,98022,0,blush
4339,2125000,4,2.75,3190,19513,2,1982,98034,1,pink
4340,561500,3,1.75,1960,6380,1,1939,98115,3,purple
4341,242000,3,1,970,9600,1,1972,98045,0,blush
4342,348500,3,1.5,1360,10726,1,1966,98059,0,blush
4343,370000,3,1.5,1360,10726,1,1966,98059,0,blush
4344,752000,6,3.75,3810,6663,2,1977,98103,2,mauve
4345,230000,3,1.75,1340,8250,1,1985,98042,0,blush
4346,715000,3,2.25,1990,4977,3,2012,98118,2,mauve
4347,240415,3,1.75,1120,10187,1,1968,98198,0,blush
4348,562000,4,1.75,2060,4080,1.5,1922,98105,3,purple
4349,360000,3,1.5,1170,4080,1,1917,98126,0,blush
4350,659950,3,2.5,1610,1246,2,2014,98119,3,purple
4351,458500,3,2,1890,1599,2,2012,98136,3,purple
4352,259950,2,2,1070,649,2,2008,98106,0,blush
4353,366000,3,1.75,1680,6108,1,1989,98055,0,blush
4354,978000,4,2.75,2890,7821,2,2014,98006,2,mauve
4355,525000,2,1,1360,6120,1,1947,98115,3,purple
4356,926300,3,1.5,1660,4800,2,1907,98119,2,mauve
4357,750000,2,1,1620,6120,1,1951,98115,2,mauve
4358,660000,2,1,960,6263,1,1942,98033,3,purple
4359,305000,4,1.75,1000,7200,1.5,1947,98155,0,blush
4360,800000,2,2.5,2395,6143,1,2003,98053,2,mauve
4361,600000,4,1.75,3050,9440,1,1966,98034,3,purple
4362,435000,2,1,1120,88327,1.5,1972,98010,3,purple
4363,1135000,4,3.25,2960,4296,2,2007,98119,2,mauve
4364,318000,3,2.25,1250,1017,3,2008,98133,0,blush
4365,639000,4,2,1940,5000,1,1910,98107,3,purple
4366,453000,3,2.5,1750,3900,2,1977,98052,3,purple
4367,800000,4,1.75,2150,9148,1,1955,98004,2,mauve
4368,437000,2,1.75,1500,6800,1,1942,98117,3,purple
4369,1150000,3,2.75,3230,75889,2,1925,98023,1,pink
4370,490000,4,2.5,3000,8645,2,1985,98034,3,purple
4371,499950,4,1.75,1520,7700,1,1967,98034,3,purple
4372,160134,3,1.5,1190,10116,1,1968,98042,0,blush
4373,191000,3,1,990,8255,1,1953,98148,0,blush
4374,221000,3,1,1250,7280,1,1965,98001,0,blush
4375,352800,4,2,2080,6360,1,1960,98118,0,blush
4376,350000,3,2.5,1640,10424,2,1988,98019,0,blush
4377,458000,4,1.5,1550,3000,1.5,1918,98105,3,purple
4378,359950,3,1,1290,189486,1,1960,98092,0,blush
4379,1050000,3,3,3250,5093,2,2004,98146,2,mauve
4380,353000,3,1.75,1260,11775,1,1942,98108,0,blush
4381,717550,3,3.5,2840,4468,3,2006,98052,2,mauve
4382,450000,3,2.25,1960,6500,2,1977,98052,3,purple
4383,167500,3,1,760,3090,1,1903,98118,0,blush
4384,550000,3,1.75,2240,78225,2,1976,98070,3,purple
4385,939000,4,2.25,2240,9684,2,1970,98040,2,mauve
4386,700000,3,1.75,1820,15570,1,1948,98146,2,mauve
4387,480000,4,3.5,3370,435600,2,2005,98045,3,purple
4388,501000,3,1,1160,4360,1,1929,98105,3,purple
4389,580000,3,2.25,1640,8625,1,1987,98052,3,purple
4390,527550,1,0.75,820,59677,1,1999,98065,3,purple
4391,399000,4,2.5,2800,4687,2,2005,98038,0,blush
4392,240000,3,1.75,1780,5000,1.5,1957,98146,0,blush
4393,353000,4,2.75,2200,268329,1,1989,98092,0,blush
4394,335000,4,2,1480,3132,1,1910,98108,0,blush
4395,475000,3,3,2010,2554,2,2001,98118,3,purple
4396,660000,3,2,2880,5100,1.5,1926,98117,3,purple
4397,551000,3,1,940,1948,1,1900,98107,3,purple
4398,249950,4,1.75,1620,10530,1,1968,98030,0,blush
4399,1150000,4,3.25,4400,262666,2,1988,98075,1,pink
4400,575000,3,1.75,1530,6743,1,1955,98116,3,purple
4401,1088890,4,2.75,3460,11350,1,1974,98006,2,mauve
4402,515000,4,2.5,2890,7306,2,2006,98065,3,purple
4403,235000,3,1.5,1980,11214,1,1959,98168,0,blush
4404,796000,3,1,1980,3243,1.5,1912,98102,2,mauve
4405,450000,2,1.5,1450,2550,1,1984,98103,3,purple
4406,2050000,4,3,4280,18834,1,1971,98116,1,pink
4407,270000,4,2.5,1810,6509,2,1994,98042,0,blush
4408,1705000,3,3,2490,27702,2,2000,98116,1,pink
4409,565000,3,1,1610,4108,1.5,1928,98126,3,purple
4410,680000,1,2.5,1820,3008,2,1910,98103,2,mauve
4411,5570000,5,5.75,9200,35069,2,2001,98039,4,dark purple
4412,864500,4,2.5,3520,35991,2,1992,98077,2,mauve
4413,1150000,4,2.25,3740,18000,1,1951,98177,1,pink
4414,335000,3,2.25,2150,30476,2,1991,98188,0,blush
4415,911000,4,3.25,3526,15958,2,1997,98075,2,mauve
4416,425000,2,1,1070,6625,1,1950,98116,3,purple
4417,299950,3,1,1410,81021,1,1949,98058,0,blush
4418,864000,4,2.5,3190,49658,2,1999,98074,2,mauve
4419,425000,2,1,1270,6000,1,1939,98199,3,purple
4420,374950,4,1.5,1970,14490,1.5,1963,98059,0,blush
4421,247000,3,2.25,1640,7630,1,1968,98032,0,blush
4422,475000,3,1,1600,7161,1,1953,98118,3,purple
4423,275000,3,2.5,3020,5868,2,2003,98092,0,blush
4424,355000,2,1,1350,368517,1,1947,98077,0,blush
4425,285000,4,1.75,1870,22072,1,1959,98042,0,blush
4426,1338750,3,2.75,2730,38869,1.5,1963,98146,1,pink
4427,325000,2,1,1100,17817,1,1980,98019,0,blush
4428,1670000,5,3.5,4320,40816,2,1997,98004,1,pink
4429,402000,3,2.5,2700,9994,1,1959,98198,0,blush
4430,1100000,3,3,3700,16857,1,2000,98117,2,mauve
4431,375000,4,1.75,2190,9225,1,1959,98028,0,blush
4432,396000,5,2.75,2840,12253,1,1960,98028,0,blush
4433,320000,4,2.75,2610,9077,1,1987,98058,0,blush
4434,610000,3,2.5,2630,5827,2,2001,98053,3,purple
4435,249950,3,1.5,1090,7698,1,1966,98058,0,blush
4436,675000,4,3.5,3090,100835,2,1999,98092,2,mauve
4437,448000,2,2,1670,7772,1,1919,98126,3,purple
4438,819000,3,1,1300,3600,2,1900,98119,2,mauve
4439,1250000,3,2.5,3670,18505,1,1983,98177,1,pink
4440,225000,4,2.5,1700,6031,2,1994,98030,0,blush
4441,790000,2,3,2560,982278,1,2004,98014,2,mauve
4442,685000,4,2.5,2770,6000,2,1993,98136,2,mauve
4443,812000,3,3.25,3240,8338,2,2001,98074,2,mauve
4444,705000,2,2.5,2300,6400,1,2007,98053,2,mauve
4445,360000,4,3,2483,6870,2,2005,98030,0,blush
4446,344000,1,1.5,760,779,3,2006,98107,0,blush
4447,825000,4,1.5,2040,6900,2,1903,98112,2,mauve
4448,476500,3,1,1200,6120,1,1945,98115,3,purple
4449,379500,2,1,960,5096,1,1949,98126,0,blush
4450,620000,3,1.75,2410,35236,1,1980,98072,3,purple
4451,477590,3,3.25,2260,7701,2,2000,98146,3,purple
4452,490000,3,1,1910,8190,1,1946,98117,3,purple
4453,470000,3,1.5,1500,5000,1.5,1927,98117,3,purple
4454,500000,3,2.25,1360,1236,2,2006,98112,3,purple
4455,370000,3,1,1320,7341,1,1982,98155,0,blush
4456,790000,2,1.5,1940,4400,1,1923,98112,2,mauve
4457,725000,4,2.5,2650,18295,2,1986,98005,2,mauve
4458,840000,4,2.75,3040,2800,2,1906,98102,2,mauve
4459,390000,3,1,1240,11108,1,1952,98166,0,blush
4460,507000,3,2.25,2210,11585,1,1958,98155,3,purple
4461,263500,3,1.75,1540,6273,1,1951,98118,0,blush
4462,369000,3,2.5,1320,1683,2,2004,98106,0,blush
4463,500000,3,2.5,3040,5326,2,2008,98055,3,purple
4464,570000,2,1,910,4301,1,1923,98117,3,purple
4465,284000,4,3,2040,7145,1,1994,98092,0,blush
4466,415000,2,1,980,4108,1,1947,98117,3,purple
4467,197500,3,1,980,3090,1.5,1903,98118,0,blush
4468,925000,4,3.75,4420,9492,2,1962,98125,2,mauve
4469,468000,3,2,1570,6300,1,1953,98118,3,purple
4470,355000,3,1,1600,5001,1.5,1930,98125,0,blush
4471,639000,4,1.75,1830,6000,1,1939,98199,3,purple
4472,720000,3,2.5,2820,14250,2,1991,98074,2,mauve
4473,381000,3,1.75,1800,6000,1,1950,98155,0,blush
4474,1050000,3,4,4380,42769,2,1983,98052,2,mauve
4475,670000,3,3,2980,3730,2,2005,98029,3,purple
4476,400000,3,1,1690,6658,1,1942,98133,0,blush
4477,910000,4,3.5,4040,50479,2,1987,98077,2,mauve
4478,294000,3,1,1250,9427,1,1931,98034,0,blush
4479,315001,3,1.75,1500,10230,1,1968,98058,0,blush
4480,360000,3,2,1630,10723,1,1959,98059,0,blush
4481,520000,3,2,1410,2700,2,1902,98122,3,purple
4482,474000,3,1,1140,4560,1,1944,98117,3,purple
4483,702000,4,2.5,3280,5876,2,2004,98053,2,mauve
4484,728000,4,3.5,3490,87497,2,2001,98038,2,mauve
